t,x,y,z
-22588,93,42,103
-21286,94,43,100
-19983,93,42,99
-18680,93,44,99
-17377,94,44,101
-16074,93,41,100
-14770,93,44,100
-13444,95,42,101
-12139,93,42,100
-10835,94,43,99
-9531,95,43,101
-8226,93,41,99
-6920,94,43,99
-5591,95,42,100
-4283,94,42,99
-2876,94,43,100
-1560,94,42,103
131,94,41,99
1481,95,41,100
2789,92,42,100
4097,93,44,101
5404,93,41,99
6712,93,42,100
8021,93,42,101
9329,94,42,102
10638,93,41,99
13254,93,43,100
14632,94,42,99
15962,92,42,102
17290,93,42,99
18654,94,42,101
20001,92,42,99
21345,93,42,100
22687,94,41,99
24256,94,43,100
25880,94,43,100
27243,93,43,101
28574,94,43,101
29880,93,43,100
31180,94,43,100
32481,94,44,99
-31755,92,43,98
-30453,93,42,101
-29152,94,42,101
-27851,94,43,99
-26549,95,42,101
-25247,93,41,101
-23923,94,41,101
-22620,93,43,103
-21285,95,43,100
-19980,94,42,99
-18676,93,41,100
-17373,94,42,100
-16070,93,42,100
-14766,93,42,100
-13462,95,43,102
-12158,93,42,99
-10831,93,42,100
-9526,94,41,101
-8221,94,43,101
-6916,93,41,100
-5611,93,44,100
-4304,95,42,104
-2997,93,43,102
-1690,93,42,101
-382,94,41,101
925,92,41,100
2255,92,41,99
3580,94,41,100
4890,92,44,101
6198,93,41,99
7506,94,44,99
8815,94,40,100
11410,94,42,101
12766,94,42,100
14095,93,43,101
15423,96,43,99
16789,94,41,102
18133,92,44,101
19477,94,41,102
20819,93,40,101
22202,94,42,101
23524,94,42,101
24835,94,42,101
26144,92,41,101
27450,95,43,99
28807,94,42,101
30132,94,43,101
31582,93,41,102
-32632,94,43,100
-30745,93,43,102
-29389,95,42,99
-28087,95,42,101
-26786,92,41,102
-25483,93,43,101
-24181,93,42,103
-22878,93,43,102
-21553,92,42,103
-20250,94,42,101
-18946,93,42,100
-17643,92,42,100
-16339,93,41,102
-15035,94,42,101
-13730,94,43,99
-12386,94,41,100
-11079,94,43,100
-9774,94,42,101
-8446,94,42,99
-7140,93,42,100
-5653,95,42,101
-4013,92,43,101
-2631,93,41,99
-1323,94,41,102
464,94,42,98
2083,94,41,101
3422,94,44,102
4731,96,42,101
6061,94,42,100
7370,94,40,99
8679,92,43,100
11300,94,42,100
12686,95,43,102
14017,95,43,100
15345,92,42,101
16689,93,41,101
18033,93,44,100
19377,94,41,102
20741,93,41,100
22073,92,42,100
23386,94,43,101
24697,94,42,101
26006,93,43,101
27312,95,43,101
28612,92,42,102
29912,93,42,101
31213,93,42,101
32514,93,42,100
-31698,94,43,102
-30397,93,44,99
-29095,95,42,102
-27775,92,42,101
-26470,94,43,102
-25168,94,41,104
-23865,93,41,102
-22563,95,42,102
-21259,94,42,100
-19956,93,42,100
-18630,94,44,102
-17327,93,43,100
-16022,95,44,102
-14718,92,41,102
-13414,92,42,101
-12109,94,42,101
-10804,95,43,101
-9498,94,42,101
-8193,94,43,102
-6886,93,43,101
-5557,92,41,100
-4250,91,43,100
-2925,94,41,101
-1615,94,41,100
-199,94,42,99
1156,95,41,101
2464,94,42,101
3772,93,43,101
5081,92,42,99
6390,93,41,103
9018,93,42,103
10374,93,42,104
11703,94,43,101
13031,95,42,100
14375,91,44,102
15719,93,43,102
17063,92,44,101
18405,94,43,101
19739,94,41,102
21051,94,42,101
22447,94,41,100
23823,94,38,101
25132,93,37,96
26432,88,34,94
27733,85,30,85
29034,81,29,80
30335,76,31,72
31845,76,37,70
-32072,74,39,70
-30721,67,37,76
-29015,58,28,77
-27657,52,22,71
-26040,44,17,62
-24713,41,21,56
-23410,39,23,53
-22106,39,26,52
-20803,39,29,51
-19499,38,32,55
-18168,39,33,57
-16861,43,35,62
-15534,44,37,67
-14229,48,39,73
-12924,52,40,79
-10165,56,39,81
-8763,61,40,82
-7457,74,45,92
-6151,77,46,94
-4845,79,45,94
-3537,83,45,96
-2229,85,45,97
-899,87,44,100
408,90,44,99
1716,91,43,100
3024,91,43,99
4333,92,44,101
5642,92,44,102
6986,94,43,100
9622,94,41,102
10978,92,41,101
12307,92,44,103
13658,94,41,102
15002,92,41,100
16346,93,43,100
17690,93,44,101
19032,96,42,103
20364,95,41,102
21676,94,44,101
22987,91,43,101
24296,94,42,103
25602,92,41,99
26925,94,41,101
28225,94,42,102
29526,93,41,101
30827,94,44,99
32145,94,41,100
-32087,92,42,100
-30695,94,42,100
-29378,94,41,101
-28075,94,42,101
-26773,94,41,101
-25448,94,42,99
-24145,94,43,99
-22842,93,42,100
-21539,93,43,101
-20235,96,42,102
-18932,92,42,102
-17628,96,41,101
-16324,93,43,101
-15019,91,41,100
-13714,95,42,101
-12387,94,41,99
-11081,95,40,99
-9776,92,42,100
-8418,92,41,100
-7109,93,42,100
-5802,92,43,101
-4494,94,43,101
-3186,92,41,100
-1879,93,43,101
-571,93,41,100
759,94,42,99
2068,92,43,101
3482,92,42,100
4832,93,42,102
7807,94,42,101
9204,93,43,102
10812,94,41,102
12162,94,41,101
13506,93,41,102
14850,93,42,101
16245,94,42,100
17590,97,42,101
18922,94,43,101
20234,93,40,101
21545,93,44,101
22854,94,43,102
24159,94,42,102
25460,93,41,99
26760,94,41,101
28061,94,42,101
29384,93,41,101
30686,94,44,101
31987,93,42,100
-32247,94,41,99
-30945,96,42,100
-29643,94,43,102
-28341,94,42,101
-27038,93,43,99
-25735,94,41,99
-24415,94,43,101
-23088,94,42,101
-20783,93,42,100
-19389,93,42,100
-18085,95,42,103
-16781,95,42,99
-15477,91,41,100
-14172,92,42,102
-12867,93,42,101
-11562,92,44,101
-10257,94,42,99
-8928,94,42,100
-7621,94,42,100
-6314,92,42,100
-5006,93,41,103
-3699,92,44,102
-2391,93,43,102
-1084,94,41,101
255,93,43,101
1565,91,41,101
2874,92,43,99
4284,92,42,101
6930,94,43,101
8286,94,41,100
10916,93,41,100
12427,94,42,100
13785,93,43,101
15129,94,44,101
16473,93,41,103
17815,92,42,101
19149,93,42,102
20484,94,42,100
21795,93,42,100
23104,96,41,101
24410,91,41,101
25745,93,41,101
27048,94,41,101
28349,94,41,101
29650,96,43,100
30952,92,42,101
32253,93,43,102
-31958,95,43,100
-30656,93,42,101
-29354,93,43,101
-28052,92,43,101
-26749,93,42,100
-25348,94,42,100
-24004,94,41,101
-22701,92,43,100
-21397,94,43,101
-20093,94,42,100
-18767,93,43,103
-17463,94,42,100
-16158,95,41,100
-14801,94,42,100
-13493,93,41,101
-12188,93,44,100
-10882,94,41,99
-9576,93,41,102
-8270,94,42,103
-6962,93,43,102
-5632,93,43,103
-4325,93,41,100
-3017,93,42,100
-1709,93,42,102
-401,94,42,101
908,95,42,100
2217,94,42,101
3526,94,42,101
6131,91,42,100
7487,94,41,101
8838,95,44,102
10191,94,42,102
11537,93,40,101
12881,94,42,99
14225,92,42,99
15567,94,43,101
16899,93,41,101
18212,93,42,100
19522,94,41,99
20831,93,45,100
22160,93,42,100
23460,93,41,103
24761,93,43,101
26061,92,41,101
27363,95,42,101
28664,95,40,102
29965,94,44,100
31267,92,42,101
32569,94,43,101
-31665,93,41,102
-30323,94,42,99
-29018,94,43,102
-27655,93,41,101
-26319,95,42,102
-25006,93,41,101
-23703,92,43,101
-22399,92,43,101
-21095,93,41,100
-19791,93,41,103
-18486,94,42,101
-17159,94,42,100
-15854,93,43,101
-14548,92,42,100
-13243,92,43,101
-11936,94,42,100
-10629,94,42,101
-9322,93,42,100
-8015,95,41,101
-6707,93,41,100
-5382,95,43,100
-4050,94,42,100
-2742,94,42,100
-1433,95,41,100
878,95,42,100
2249,95,42,99
4875,94,42,102
6231,94,41,99
7560,94,42,102
8888,94,44,101
10232,97,42,101
11847,96,42,101
13549,94,41,101
14916,94,42,101
16685,93,41,103
18327,93,42,101
19748,93,42,100
21059,94,42,101
22365,94,43,100
23665,95,42,102
24966,93,42,101
26289,92,42,102
27590,93,42,101
28891,92,43,101
31442,95,40,102
-32516,93,41,101
-31200,94,41,100
-29898,94,43,102
-28595,94,41,101
-27293,94,41,100
-25990,95,43,99
-24664,93,44,101
-23361,93,42,101
-22057,93,43,99
-20719,93,42,100
-19412,95,43,100
-18108,93,42,101
-16804,93,42,100
-15499,92,41,101
-14193,94,44,100
-12888,94,41,102
-11560,95,43,101
-10254,94,41,99
-8947,93,42,101
-7640,93,41,100
-6332,94,42,99
-5024,95,43,101
-3717,93,44,101
-2409,94,43,100
-1101,95,44,102
208,93,41,101
1538,94,43,103
2847,93,43,102
5496,92,42,101
6924,94,42,101
8285,92,42,100
9615,92,42,101
10959,95,43,100
12303,95,41,101
13647,95,42,101
14989,93,41,100
16344,93,43,102
17656,93,42,100
18967,94,42,102
20276,95,43,101
21582,94,42,101
22883,95,42,100
24183,95,40,100
25484,93,42,100
26785,94,41,103
28086,94,41,101
29427,93,42,101
30731,92,43,101
32033,94,42,102
-32200,92,43,102
-30898,93,43,101
-29595,92,41,100
-28293,94,42,102
-26989,94,42,102
-25686,95,43,100
-24383,92,40,101
-23056,94,42,101
-21752,94,43,99
-20448,93,43,101
-19144,92,43,100
-17839,94,41,101
-16406,92,42,100
-15085,93,41,99
-13780,95,42,101
-12473,93,40,100
-11114,93,42,100
-9782,93,42,103
-8475,94,42,101
-7167,93,43,100
-5859,93,42,100
-4552,93,40,101
-3243,94,42,101
-1935,95,42,100
-627,93,42,101
682,93,42,101
3285,96,44,101
4663,93,42,101
5992,94,42,102
7320,93,43,100
8664,93,41,103
10009,94,42,102
11352,94,42,100
12695,94,41,101
14049,95,42,101
15364,95,43,102
16675,92,42,102
18006,92,42,102
19312,94,43,102
21618,94,42,100
22988,93,42,100
24288,94,42,101
25589,93,44,99
26891,94,42,101
28192,94,41,100
29494,93,42,100
30796,93,42,101
32120,92,41,99
-32114,94,42,101
-30811,93,41,103
-29508,94,43,101
-28205,93,42,100
-26874,92,41,101
-25568,93,43,101
-24264,94,43,101
-22866,94,43,101
-21553,94,42,101
-20226,92,44,100
-18921,93,43,100
-17616,95,43,101
-16311,94,41,101
-15005,95,42,101
-12344,94,42,103
-10968,95,42,100
-9571,95,42,102
-8252,95,42,101
-6945,92,44,100
-5615,93,42,100
-4307,93,43,100
-2999,94,44,102
-1657,94,43,101
-347,94,42,100
962,95,41,101
3592,93,42,100
4948,94,45,99
6277,95,43,102
7605,93,42,102
8971,95,42,100
10316,93,42,101
11659,92,42,102
13002,94,41,102
14334,93,42,101
15646,93,42,101
16957,94,43,103
18266,94,44,102
19670,94,43,100
21009,94,41,100
22396,93,42,99
23721,95,41,101
25025,93,41,100
26326,93,41,101
27627,94,42,100
28929,93,41,101
30231,94,42,101
31534,94,42,100
-32700,92,43,100
-31398,92,42,100
-30072,93,40,101
-28769,91,42,101
-27466,95,43,101
-26162,96,42,101
-24858,94,40,100
-23554,93,42,100
-22250,91,43,100
-20946,93,43,100
-19641,93,44,101
-18335,93,42,100
-16984,95,43,101
-15677,94,42,100
-14370,93,43,100
-13063,93,43,101
-11756,92,43,100
-10448,95,41,101
-9141,93,42,101
-7833,93,42,101
-6525,93,42,101
-5217,93,44,101
-3886,94,42,101
-2578,93,42,101
-1269,92,44,101
1318,94,42,101
2674,93,43,100
4004,92,41,103
5332,94,42,100
6676,94,43,99
8037,94,41,99
9383,93,42,100
10833,94,42,101
12183,92,42,101
13495,94,42,100
14806,95,42,102
16115,95,43,99
17421,93,43,100
18722,94,43,99
20022,94,42,100
21323,93,42,101
22624,93,43,101
23948,94,43,101
25249,95,43,99
26551,95,42,101
27853,95,41,100
29155,94,41,99
30458,94,42,100
31771,92,43,102
-32456,94,42,100
-31150,95,42,100
-29847,95,42,100
-28521,94,42,102
-27217,94,42,102
-25913,94,42,101
-24609,93,42,101
-22313,94,42,102
-20953,93,42,102
-19648,92,42,100
-18342,93,42,100
-17037,93,41,101
-15731,94,43,100
-14401,95,42,100
-13094,93,43,99
-11787,93,42,104
-10479,93,42,101
-8928,94,42,100
-7216,93,43,100
-5868,93,43,101
-4126,95,43,101
-2493,93,43,100
-1135,94,43,101
1519,94,41,99
2875,94,43,101
4204,94,41,101
5532,93,43,100
6876,94,42,101
9761,92,43,100
11139,93,42,102
12481,93,42,101
13813,95,42,101
15125,94,42,101
16492,93,42,100
17805,94,42,100
19111,93,42,101
20412,93,42,101
21712,93,40,99
23013,93,41,100
24314,95,42,99
25615,95,42,100
26917,94,41,102
28218,93,42,101
29543,94,42,100
30845,96,42,101
32147,94,41,100
-32086,94,43,102
-30783,94,42,102
-29480,95,43,102
-28177,94,43,100
-26873,93,41,101
-25569,93,43,101
-24250,93,43,100
-22919,95,42,102
-21615,93,41,100
-20230,94,42,101
-18894,93,42,102
-17588,95,43,100
-16283,94,43,101
-14976,94,43,103
-13669,95,42,102
-12362,94,41,102
-11055,92,41,100
-9725,94,43,102
-8417,95,42,101
-7109,94,41,100
-5801,95,43,101
-4493,93,42,101
-3184,94,43,101
-1876,93,42,100
759,94,41,100
2119,93,43,102
3449,94,44,102
4799,94,40,101
6143,93,42,100
7487,94,44,102
8831,95,42,102
10173,95,41,100
11505,93,43,100
12818,93,42,99
14128,94,42,99
15437,93,43,100
16743,94,44,101
18066,94,42,101
19366,93,44,100
20667,93,43,100
21968,94,42,100
23270,92,42,101
24571,94,41,102
25925,94,42,100
27231,93,44,98
28661,95,42,100
29986,92,42,100
31311,95,42,100
32614,94,42,101
-31619,95,42,100
-30316,94,41,100
-29012,94,42,101
-27708,93,43,102
-26404,94,43,102
-25100,95,42,100
-23796,94,42,101
-22491,93,42,102
-21163,94,42,102
-19858,94,42,101
-18553,93,41,100
-17246,93,43,101
-15939,95,41,101
-14617,94,42,100
-13305,94,43,101
-11998,94,43,102
-10690,93,40,101
-9382,95,42,101
-8052,91,44,101
-6743,93,43,101
-5435,94,42,100
-4126,94,42,103
-562,96,43,101
841,94,40,101
2170,94,41,102
3498,94,41,101
4842,93,41,101
6186,92,41,101
7552,95,43,100
8894,94,41,103
10254,93,41,100
11569,94,41,101
12880,94,42,101
14270,93,42,101
15602,93,42,101
16903,93,41,101
18203,93,42,101
19504,93,42,104
20827,95,43,100
22129,93,42,100
23430,93,42,101
24732,95,43,101
26033,92,41,103
27336,92,42,101
28638,94,43,101
31360,93,41,101
-32745,94,41,102
-31430,94,42,101
-30069,94,42,101
-28763,93,42,100
-27459,94,41,99
-26155,93,43,101
-24851,96,43,100
-23546,94,42,100
-22242,94,43,101
-20936,93,42,101
-19631,94,42,102
-18326,94,41,102
-16997,93,41,100
-15690,95,39,101
-14383,93,41,98
-13075,94,44,100
-11767,93,42,100
-10459,90,42,101
-9152,92,42,101
-7844,94,42,100
-6535,92,42,101
-5175,93,42,99
-3841,94,40,100
-1110,94,43,100
282,95,43,102
1614,93,42,101
2942,92,42,104
4286,92,42,101
5630,93,42,100
6973,93,42,101
8316,94,43,101
9649,93,42,100
10984,96,43,100
12295,93,41,101
13604,94,40,101
14910,93,41,100
16211,93,43,102
17512,93,42,101
18813,92,41,100
20132,94,43,99
21435,94,41,102
22737,93,41,101
24061,94,43,101
25363,94,42,103
26665,94,43,102
27968,94,42,101
29271,94,44,100
30574,94,42,101
31877,92,42,101
-32356,95,42,101
-31052,94,42,100
-29748,94,42,103
-28422,94,41,102
-27118,93,42,101
-25813,94,42,102
-24508,94,41,101
-23202,93,43,101
-21897,93,43,100
-20574,93,42,99
-19266,93,43,100

